commitId,commitTime,diff,message,isImplicit
c5f0afe33b9d2a3270e278fd18cc423667578533,2018-01-28 17:41:18+01:00,mmm Hierarchy . java <nl> ppp Hierarchy . java <nl> - } else { <nl> - String className = inv . getClassName(cpg) ; <nl> - String methodName = inv . getName(cpg) ; <nl> - String methodSig = inv . getSignature(cpg) ; <nl> - if (DEBUG_METHOD_LOOKUP) { <nl> - System . out . println("[Class name is " + className + "]") ; <nl> - System . out . println("[Method name is " + methodName + "]") ; <nl> - System . out . println("[Method signature is " + methodSig + "]") ; <nl> - } <nl> - if (className . <nl>,do not try to resolve class name for lambda method,1
f87c69d75e7b697a4ce38f36e977943c07820628,2018-01-28 17:41:18+01:00,new file <nl> ppp Issue547Test . java <nl> + package edu . umd . cs . findbugs . ba ; <nl> + import static edu . umd . cs . findbugs . test . CountMatcher . containsExactly ; <nl> + import static org . junit . Assert . assertEquals ; <nl> + import static org . junit . Assert . assertThat ; <nl> + import java . util . ArrayList ; <nl> + import java . util . Collections ; <nl> + import java . util . Iterator ; <nl> + import java . util . List ; <nl> <nl>,do not look into constantinvokedynamic contain garbage data,1
5f8879483e685b6f0db816486da10fa97b4b3f6f,2018-05-18 19:19:46+08:00,"mmm BugRanker . java <nl> ppp BugRanker . java <nl> + import edu . umd . cs . findbugs . io . IO ; <nl> - BufferedReader in = UTF8 . bufferedReader(u . openStream()) ; <nl> + BufferedReader in = UTF8 . bufferedReader(IO . openNonCachedStream(u)) ; <nl> mmm FindBugs2 . java <nl> ppp FindBugs2 . java <nl> + import edu . umd . cs . findbugs . io . IO ; <nl> - public class FindBugs2 implements IFindBugsEngine { <nl> + public class FindBugs2 implements IFindBugsEngine, AutoCloseable { <nl> - if (classPath != null) { <nl> - classPath . <nl>",fix resource leak,1
1f759da07e28f28fb83ed7d61b9640e6a0c1dccb,2018-06-06 23:21:50+02:00,mmm AssertionMethods . java <nl> ppp AssertionMethods . java <nl> - import org . apache . bcel . Constants ; <nl> - public class AssertionMethods implements Constants { <nl> + public class AssertionMethods { <nl> mmm AssignedFieldMap . java <nl> ppp AssignedFieldMap . java <nl> - import org . apache . bcel . Constants ; <nl> - public class AssignedFieldMap implements Constants { <nl> + public class AssignedFieldMap { <nl> mmm FieldAccess . java <nl> ppp FieldAccess . java <nl> - public abstract class FieldAccess extends SingleInstruction implements org . apache . bcel . Constants { <nl> + public <nl>,do not implement constant due to deprecate,1
df5424a54ad69643fb0e7342c6211b57395fd8f0,2018-06-08 12:44:39+08:00,"mmm CheckReturnAnnotationDatabase . java <nl> ppp CheckReturnAnnotationDatabase . java <nl> + addMethodAnnotation(""com . google . common . base . Preconditions"", ""checkNotNull"", ""(Ljava/lang/Object ;)Ljava/lang/Object ;"", true, <nl> + CheckReturnValueAnnotation . CHECK_RETURN_VALUE_IGNORE) ; <nl>",ref # 579 : try to fix report problem,0
fec4bd8ce4d6e834e6c8a934ed9d62c6bb020014,2018-08-08 09:44:12+08:00,mmm FindBugs . java <nl> ppp FindBugs . java <nl> - boolean verbose = !commandLine . quiet() || commandLine . setExitCode() ; <nl> + boolean verbose = !commandLine . quiet() ; <nl> - if (verbose) { <nl> + if (verbose || commandLine . setExitCode()) { <nl> - System . err . println("Calculating exit code .  .  . ") ; <nl> + if (verbose) { <nl> + System . err . println("Calculating exit code .  .  . ") ; <nl> + } <nl> - System . err . println("Setting 'errors encountered' flag (" + ExitCodes . <nl>,do not print exit code information when -quiet be pass,0
7e2bd93dfec1f0f55acd47b1cf8fea20fe7db413,2019-03-04 20:32:13+08:00,"mmm OpcodeStack . java <nl> ppp OpcodeStack . java <nl> + import java . util . concurrent . ConcurrentHashMap ; <nl> + import java . util . concurrent . ConcurrentMap ; <nl> + import java . util . concurrent . atomic . AtomicInteger ; <nl> - @Deprecated <nl> - @StaticConstant <nl> - public static final HashMap<Integer, String> specialKindNames = new HashMap<>() ; <nl> + @edu . umd . cs . findbugs . internalAnnotations . StaticConstant <nl> + private static final ConcurrentMap<Integer, String> specialKindToName = new ConcurrentHashMap<>() ; <nl> - private static @SpecialKind int nextSpecialKind = asSpecialKind(TYPE_ONLY + 1) ; <nl>",close # 28 : make special kind handle thread-safe,1
71a56f6fa1ab6711c1b75f0ea951639eb0af23a5,2020-10-06 20:12:52+02:00,"mmm FindBugsWorker . java <nl> ppp FindBugsWorker . java <nl> + import java . util . concurrent . ExecutionException ; <nl> - private void runFindBugs(final FindBugs2 findBugs) { <nl> + private static void runFindBugs(final FindBugs2 findBugs) { <nl> - } catch (InterruptedException e) { <nl> - if (DEBUG) { <nl> - FindbugsPlugin . getDefault() . logException(e, ""Worker interrupted"") ; <nl> + } catch (Exception e) { <nl> + if (isInterrupted(e)) { <nl> + if (DEBUG) { <nl> + FindbugsPlugin . getDefault() . logException(e, ""Worker interrupted"") ; <nl> + } <nl> + } else { <nl> + FindbugsPlugin . getDefault() <nl>",fix error dialog on cancel spotbugs job in eclipse,1
5fc27ac5177ea71971c6588e1fd8a2c3a5d8487f,2020-10-06 20:12:52+02:00,new file <nl> ppp Issue893Test . java <nl> + package edu . umd . cs . findbugs . ba ; <nl> + import static edu . umd . cs . findbugs . test . CountMatcher . containsExactly ; <nl> + import static org . hamcrest . MatcherAssert . assertThat ; <nl> + import org . junit . Test ; <nl> + import edu . umd . cs . findbugs . AbstractIntegrationTest ; <nl> + import edu . umd . cs . findbugs . test . matcher . BugInstanceMatcher ; <nl> + import edu . umd . cs . findbugs <nl>,fix illegalargumentexception in opcodestack.constanttoint,1
4e88d9f6017ab4d36d541be662183ff79babf033,2021-02-20 15:27:26+08:00,mmm BugRanker . java <nl> ppp BugRanker . java <nl> + import java . util . Iterator ; <nl> - origCollection . getCollection() . removeIf(b -> BugRanker . findRank(b) > maxRank) ; <nl> + for (Iterator<BugInstance> i = origCollection . iterator() ; i . hasNext() ;) { <nl> + BugInstance b = i . next() ; <nl> + if (BugRanker . findRank(b) > maxRank) { <nl> + i . remove() ; <nl> + } <nl> + } <nl> new file <nl> ppp BugRankerTest . java <nl> + package edu . umd . cs . findbugs ; <nl> + import <nl>,fix unsupportedoperationexception in bugranker.trimtomaxrank,1
06b137861015e2b02fdd3e5241e537f9e041c14b,2021-10-07 18:12:00+08:00,mmm JrtfsCodeBase . java <nl> ppp JrtfsCodeBase . java <nl> + import java . util . stream . Stream ; <nl> - Files . list(path) . forEach(p -> { <nl> - try { <nl> - Iterator<Path> modIter = Files . list(p) . iterator() ; <nl> + try(Stream<Path> packList = Files . list(path)) { <nl> + packList . forEach(p -> { <nl> + try(try(Stream<Path> pList = Files . list(p)) { <nl> + Iterator<Path> modIter = pList . iterator() ; <nl> - }) ; <nl> + })} ; <nl>,fix resource leak due to files.list,1
bcb6e02eba94ca9b400b2d55f2232459bd8af5b8,2009-11-16 14:19:42+00:00,"mmm CxfEndpoint . java <nl> ppp CxfEndpoint . java <nl> + import org . apache . camel . Service ; <nl> - public class CxfEndpoint extends DefaultEndpoint implements HeaderFilterStrategyAware { <nl> + public class CxfEndpoint extends DefaultEndpoint implements HeaderFilterStrategyAware, Service { <nl> - private AtomicBoolean cxfBindingInitialized = new AtomicBoolean(false) ; <nl> - cxfBindingInitialized . set(false) ; <nl> - if (cxfBinding == null) { <nl> - cxfBinding = new DefaultCxfBinding() ;    <nl> - if (LOG . isDebugEnabled()) { <nl> - LOG . debug(""Create default CXF Binding "" + cxfBinding) ; <nl> - } <nl> - } <nl> <nl>",fix initialization of cxfendpoint not be thread safe,1
62f0b43cf83439e58f777a4bcd8b1da469ff12d6,2012-02-15 16:17:01+00:00,"deleted file <nl> mmm AnySoftKeyboardInstalledReceiver . java <nl> - package com . anysoftkeyboard . receivers ; <nl> - import android . content . BroadcastReceiver ; <nl> - import android . content . Context ; <nl> - import android . content . Intent ; <nl> - import android . util . Log ; <nl> - public class AnySoftKeyboardInstalledReceiver extends BroadcastReceiver { <nl> - private static final String TAG = ""ASK Installed"" ; <nl> - @Override <nl> - public void onReceive(Context context, Intent intent) { <nl> - Log . i(TAG, ""Thank you for installing AnySoftKeyboard! We hope you'll like it . <nl>","no need to show notification about how to setup ask , since it be not activate upon install now the ask setting will start it",1
5a5b87c2a65ee4e8a16dc15ad1c62a556c3d48ae,2012-03-12 16:01:07+00:00,"mmm AnySoftKeyboard . java <nl> ppp AnySoftKeyboard . java <nl> + Log . d(TAG, ""Updating cursor position: cursorPosition:""+cursorPosition+"" mWord . cursorPosition():""+mWord . cursorPosition()+"" mWord . candidatesStartPosition():""+mWord . candidatesStartPosition()) ; <nl> + Log . d(TAG, ""Updating cursor position: cursorPosition:""+cursorPosition+"" mWord . cursorPosition():""+mWord . cursorPosition()+"" mWord . candidatesStartPosition():""+mWord . candidatesStartPosition()) ; <nl> mmm WordComposer . java <nl> ppp WordComposer . java <nl> - return null ; <nl> + return """" ; <nl>",npe fix on no typed word,1
f927e732aa5299bb35fdfd24d761c0e1ac6c3b88,2022-02-09 06:27:34+01:00,mmm WorkItem . java <nl> ppp WorkItem . java <nl> + public boolean isProject() { <nl> + return resource instanceof IProject || javaElt instanceof IJavaProject ; <nl> + } <nl> mmm ResourceBugCountDecorator . java <nl> ppp ResourceBugCountDecorator . java <nl> + import java . util . ArrayList ; <nl> + import java . util . Collections ; <nl> + import java . util . Iterator ; <nl> + import java . util . LinkedHashMap ; <nl> + import java . util . LinkedHashSet ; <nl> + import java . util . List ; <nl> + import java . util <nl>,fix freeze in decorator due marker query on ui thread,1
1637599721ade043ea174201b4cf6322d91afe49,2022-04-20 02:28:20+00:00,mmm FindReturnRef . java <nl> ppp FindReturnRef . java <nl> - if (seen == Const . CHECKCAST) { <nl> + if (seen == Const . CHECKCAST && !stack . isTop()) { <nl>,fix : findreturnref throw an illegalargumentexception unexpectedly,1
119956bce1c594cf21052a1c541df2ed90e6b696,2022-10-12 06:41:57+08:00,new file <nl> ppp Issue2120Test . java <nl> + package edu . umd . cs . findbugs . detect ; <nl> + import org . junit . Before ; <nl> + import org . junit . Test ; <nl> + import edu . umd . cs . findbugs . AbstractIntegrationTest ; <nl> + import edu . umd . cs . findbugs . test . matcher . BugInstanceMatcher ; <nl> + import edu . umd . cs . findbugs . test . matcher . BugInstanceMatcherBuilder ; <nl> + import static edu . umd . cs . findbugs . test . <nl>,fix for detector ` uncallablemethodofanonymousclass ` to not report unused method of method-local enumeration and record,1
e391d0032567b6006d33cb6b0d6753439a489ce3,2023-01-23 17:11:57+01:00,"mmm FilterBugsDialog . java <nl> ppp FilterBugsDialog . java <nl> - txt = presenter . updatePresentation(getShell() . getDisplay(), txt, presentation, size . width, size . height) ; <nl> + if (size . width > 0 && size . height > 0) { <nl> + txt = presenter . updatePresentation(getShell() . getDisplay(), txt, presentation, size . width, size . height) ; <nl> + } <nl>",fix for `` unhandled event loop exception '' open bug filter,1
9dec5144f669b1fb97208a0b9c848af14b7cbccf,2018-12-20 19:02:47+02:00,"mmm Drillbit . java <nl> ppp Drillbit . java <nl> - GracefulShutdownThread gracefulShutdownThread ; <nl> + private GracefulShutdownThread gracefulShutdownThread ; <nl> + gracefulShutdownThread = new GracefulShutdownThread(this, new StackTrace()) ; <nl> - gracefulShutdownThread = new GracefulShutdownThread(this, new StackTrace()) ; <nl> + @VisibleForTesting <nl> + public GracefulShutdownThread getGracefulShutdownThread() { <nl> + return gracefulShutdownThread ; <nl> + } <nl> mmm TestGracefulShutdown . java <nl> ppp TestGracefulShutdown . java <nl> + import org . apache . drill . common . exceptions . UserException ; <nl> + import org . apache . hadoop . net . ServerSocketUtil ; <nl> + import static org . <nl>",npe when other drillbit be already run,1
44f17eaf1b9489fc16fadee0178e975f6aff5185,2018-12-24 17:49:01+02:00,mmm ExecConstants . java <nl> ppp ExecConstants . java <nl> - new OptionDescription("Enables recursive files listing when querying the `INFORMATION_SCHEMA . FILES` table or executing the SHOW FILES command .  Default is false .  (Drill 1 . 15+)")) ; <nl> + new OptionDescription("Enables recursive files listing when querying the `INFORMATION_SCHEMA . FILES` table or executing the SHOW FILES command .  " + <nl> + "Default is false .  (Drill 1 . 15+)")) ; <nl> - public static final String RETURN_RESULT_SET_FOR_DDL = "exec . return_result_set_for_ddl" ; <nl> + public static final String RETURN_RESULT_SET_FOR_DDL = "exec . <nl>,do not set return result set option on query level if it be the same a current value,1
4b66226dc7e33d9173e6e714d5cf85beea1e4e46,2019-01-10 10:30:08-08:00,mmm KafkaRecordReader . java <nl> ppp KafkaRecordReader . java <nl> - messageReader . ensureAtLeastOneField() ; <nl> + if (currentMessageCount > 0) { <nl> + messageReader . ensureAtLeastOneField() ; <nl> + } <nl>,skip ensureatleastonefield when there be no record,1
1887cce249e79058c7328c2bbf094b3d979e6ab2,2019-01-25 17:30:58+02:00,"mmm RuntimeFilterRecordBatch . java <nl> ppp RuntimeFilterRecordBatch . java <nl> - for (int i = 0 ; i < toFilterFields . size() ; i++) { <nl> - BloomFilter bloomFilter = bloomFilters . get(i) ; <nl> - String fieldName = toFilterFields . get(i) ; <nl> - computeBitSet(field2id . get(fieldName), bloomFilter, bitSet) ; <nl> - } <nl> + int filterSize = toFilterFields . size() ; <nl> - for (int i = 0 ; i < originalRecordCount ; i++) { <nl> - boolean contain = bitSet . get(i) ; <nl> - if (contain) { <nl> - sv2 . setIndex(svIndex, i) ; <nl> <nl>",fix runtimefilter memory leak,1
da343738f3a485a514fe132a38d076b59fdacd5f,2023-10-17 17:54:28-04:00,new file <nl> ppp Issue2640Test . java <nl> + package edu . umd . cs . findbugs . detect ; <nl> + import edu . umd . cs . findbugs . AbstractIntegrationTest ; <nl> + import org . junit . jupiter . api . Assertions ; <nl> + import org . junit . jupiter . api . Test ; <nl> + class Issue2640Test extends AbstractIntegrationTest { <nl> + @Test <nl> + void testIssue() { <nl> + Assertions . assertDoesNotThrow(() -> performAnalysis("ghIssues/Issue2640 . class")) ; <nl> + } <nl> + } <nl> mmm DumbMethods . java <nl> ppp DumbMethods . <nl>,fix escape exception from dumbmethods,1
bb2d705c83c394a5a6b08138d209c81dc6d2f97a,2023-10-17 19:18:39-04:00,"mmm SarifBugReporterTest . java <nl> ppp SarifBugReporterTest . java <nl> + @Test <nl> + void testRuleWithInvalidArguments() { <nl> + final String EXPECTED_BUG_TYPE = ""BUG_TYPE"" ; <nl> + final int EXPECTED_PRIORITY = Priorities . NORMAL_PRIORITY ; <nl> + final String EXPECTED_DESCRIPTION = ""describing about this bug type .  .  . "" ; <nl> + BugPattern bugPattern = new BugPattern(EXPECTED_BUG_TYPE, ""abbrev"", ""category"", false, EXPECTED_DESCRIPTION, <nl> + ""describing about this bug type with value {1234} .  .  . "", ""detailText"", null, 0) ; <nl> + DetectorFactoryCollection . instance() . registerBugPattern(bugPattern) ; <nl> + reporter . reportBug(new BugInstance(bugPattern . <nl>",fix for indexoutofboundsexception in sarif placeholder,1
a9ed9ef169fe4274962813f9d3a7d5e662dcc128,2023-11-15 14:36:18+01:00,"mmm FindOverridableMethodCall . java <nl> ppp FindOverridableMethodCall . java <nl> - private static final Map<XMethod, CallerInfo> callerConstructors = new HashMap<>() ; <nl> - private static final Map<XMethod, CallerInfo> callerClones = new HashMap<>() ; <nl> - private static final Map<XMethod, XMethod> callsToOverridable = new HashMap<>() ; <nl> - private static final MultiMap<XMethod, XMethod> callerToCalleeMap = new MultiMap<>(ArrayList . class) ; <nl> - private static final MultiMap<XMethod, XMethod> calleeToCallerMap = new MultiMap<>(ArrayList . class) ; <nl> + private final Map<XMethod, CallerInfo> callerConstructors = new HashMap<>() ; <nl> + private final Map<XMethod, CallerInfo> callerClones = new HashMap<>() ; <nl> + private final <nl>",findoverridablemethodcall be not thread safe,1
c5ea9ad1f28d2a2ec7b8b5bf3db9e9ad8aee7a1f,2023-12-01 21:26:03-05:00,mmm ConstructorThrowTest . java <nl> ppp ConstructorThrowTest . java <nl> - assertCTBugInLine(10) ; <nl> + assertCTBugInLine(11) ; <nl> + @Test <nl> + void testConstructorThrowCheck18() { <nl> + performAnalysis("constructorthrow/ConstructorThrowTest18 . class") ; <nl> + assertNumOfCTBugs(1) ; <nl> + assertCTBugInLine(11) ; <nl> + } <nl> + @Test <nl> + void testConstructorThrowCheck19() { <nl> + performAnalysis("constructorthrow/ConstructorThrowTest19 . class") ; <nl> + assertNumOfCTBugs(1) ; <nl> + assertCTBugInLine(11) ; <nl> + } <nl> + @Test <nl> + void testConstructorThrowCheck20() { <nl> + performAnalysis("constructorthrow/ConstructorThrowTest20 . class") ; <nl> + assertNumOfCTBugs(1) ; <nl> + assertCTBugInLine(13) ; <nl> + } <nl> + @Test <nl> + void testGoodConstructorThrowCheck16() <nl>,fix fps in constructorthrow when the finalizer do not run for checked exception,1
09873588a593b71e632b7f2be4c1b60741017f22,2023-12-25 20:49:49-05:00,mmm UnionResultsTest . java <nl> ppp UnionResultsTest . java <nl> - File outputFile = new File("src/test/resources/output . xml") ; <nl> + File outputFile = new File("build/tmp/test/unionresults/output . xml") ; <nl> + outputFile . getParentFile() . mkdirs() ; <nl> - Files . deleteIfExists(new File(fileName) . toPath()) ; <nl> - Files . deleteIfExists(outputFile . toPath()) ; <nl> - File firstFile = new File("src/test/resources/firstFile . xml") ; <nl> - File secondFile = new File("src/test/resources/secondFile . xml") ; <nl> + File firstFile = new File("build/tmp/test/unionresults/firstFile . xml") ; <nl> + File secondFile = new File("build/tmp/test/unionresults/secondFile . xml") ; <nl>,optimize for incremental building,1
adbf363d286d548b324b55aa167b333addad8441,2017-03-20 08:14:24-07:00,"mmm DrillRelOptUtil . java <nl> ppp DrillRelOptUtil . java <nl> + import org . apache . calcite . rex . RexCall ; <nl> + import org . apache . calcite . rex . RexVisitor ; <nl> + import org . apache . calcite . rex . RexVisitorImpl ; <nl> + import org . apache . calcite . util . Util ; <nl> + public static RexCall findItemOrFlatten( <nl> + final RexNode node, <nl> + final List<RexNode> projExprs) { <nl> + try { <nl> + RexVisitor<Void> visitor = <nl> + new RexVisitorImpl<Void>(true) { <nl> + public Void visitCall(RexCall call) { <nl>",fix classcastexception when drill push down filter on the output of flatten operator,1
e03d7f9b1ac510ccee909b42653ee9b9ca3d69b1,2017-03-31 15:31:40-07:00,"mmm MapRDBPushFilterIntoScan . java <nl> ppp MapRDBPushFilterIntoScan . java <nl> - groupScan . getFormatPlugin(), newScanSpec, groupScan . getColumns()) ; <nl> + groupScan . getFormatPlugin(), newScanSpec, groupScan . getColumns(), <nl> + groupScan . getTableStats()) ; <nl> mmm BinaryTableGroupScan . java <nl> ppp BinaryTableGroupScan . java <nl> + public BinaryTableGroupScan(String userName, FileSystemPlugin storagePlugin, <nl> + MapRDBFormatPlugin formatPlugin, HBaseScanSpec scanSpec, <nl> + List<SchemaPath> columns, MapRDBTableStats tableStats) { <nl> + super(storagePlugin, formatPlugin, columns, userName) ; <nl> + this . hbaseScanSpec = scanSpec ; <nl> + this . tableStats = tableStats ; <nl> + init() ; <nl> + } <nl> - tableStats = new <nl>",optimize query planning for mapr-db table by cache row count,1
adfdcf8ed0bf5d0765be8c8c94858190b33bb783,2017-08-17 11:53:48-07:00,mmm UrlConnectionHttpClientIntegrationTest . java <nl> ppp UrlConnectionHttpClientIntegrationTest . java <nl> + import java . net . HttpURLConnection ; <nl> + import java . util . HashMap ; <nl> + import java . util . List ; <nl> + import java . util . Map ; <nl> - import software . amazon . awssdk . http . urlconnection . UrlConnectionSdkHttpClientFactory ; <nl> - SdkHttpFullRequest request = mock(SdkHttpFullRequest . class) ; <nl> - when(request . getEndpoint()) . thenReturn(uri) ; <nl> - when(request . getHttpMethod()) . thenReturn(SdkHttpMethod . GET) ; <nl> - when(request . getResourcePath()) . thenReturn("/") ; <nl> - when(request . <nl>,fix url connection client so that it handle error response correctly,1
29087cdf12f1115f33b7730e4a9d7174c4ba1f52,2017-08-25 12:18:54-07:00,"mmm ClientExecutionTimedStage . java <nl> ppp ClientExecutionTimedStage . java <nl> - } catch (InterruptedException ie) { <nl> - throw handleInterruptedException(context, ie) ; <nl> - } catch (AbortedException ae) { <nl> - throw handleAbortedException(context, ae) ; <nl> + } catch (Exception e) { <nl> + throw translatePipelineException(context, e) ; <nl> + } finally { <nl> + Thread . interrupted() ; <nl> + private Exception translatePipelineException(RequestExecutionContext context, Exception e) { <nl> + if (e instanceof InterruptedException) { <nl> + return handleInterruptedException(context, (InterruptedException) e) ; <nl> + } <nl> + if (Thread . currentThread() . isInterrupted() && context . clientExecutionTrackerTask() . hasTimeoutExpired()) <nl>",surface correct exception when ie not rethrown,1
