commitId,commitTime,diff,message,isImplicit
086b8c0c4a61e3930c0440bda9116f23cbfd6a9f,2014-09-17 11:40:40+02:00,"mmm Upgrade410to420 . java <nl> ppp Upgrade410to420 . java <nl> - conn . prepareStatement(""insert into `cloud` . `configuration` (`category`, `instance`, `component`, `name`, `value`, `description`) VALUES ('Advanced', 'DEFAULT', 'UserVmManager', 'vmware . create . full . clone' , 'false', 'If set to true, creates VMs as full clones on ESX hypervisor') ;"") ; <nl> + conn . prepareStatement(""insert into `cloud` . `configuration` (`category`, `instance`, `component`, `name`, `value`, `description`) VALUES ('Advanced', 'DEFAULT', 'UserVmManager', 'vmware . create . full . clone' , 'false', 'If set to true, creates VMs as full clones on ESX hypervisor') ;"") ; <nl> - conn . prepareStatement(""insert into <nl>",fix resource leak cid-1116654,1
6f54d48772fc6e3a7b756c330b9569a5a2215b74,2014-09-19 11:54:21+02:00,"mmm Script . java <nl> ppp Script . java <nl> - this . result = null ; <nl> + result = null ; <nl> - path = path . replace(""/"", File . separator) ; <nl> + if (path == null) { <nl> + s_logger . warn(""No search path specified, unable to look for "" script) ; <nl> + return null ; <nl> + } <nl> + path = path . replace(""/"", File . separator) ; <nl>","path can be null , make sure that be properly handle",1
586e00cee1481a090b6fb9369195b1651cea6e2b,2014-09-30 11:43:02+02:00,mmm LibvirtStorageAdaptor . java <nl> ppp LibvirtStorageAdaptor . java <nl> + import java . util . HashMap ; <nl> - import java . util . HashMap ; <nl> + if (spd == null) { <nl> + throw new CloudRuntimeException("Unable to parse the storage pool definition for storage pool " uuid) ; <nl> + } <nl> - || pool . getType() == StoragePoolType . Gluster) { <nl> + || pool . getType() == StoragePoolType . Gluster) { <nl> - + pool . getUuid() + " with size " + size) ; <nl> + pool . getUuid() " with size " <nl>,fix potential npe,1
47ac3e4fd1aa9b117b5ce72035e6d09239f1ca4f,2014-10-02 09:54:53+02:00,"mmm TemplateServiceImpl . java <nl> ppp TemplateServiceImpl . java <nl> - import java . io . File ; <nl> - ""Private Template ("" + tmplt + "") with install path "" + tmpltInfo . getInstallPath() + <nl> + ""Private Template ("" tmplt "") with install path "" tmpltInfo . getInstallPath() + <nl> - com . cloud . configuration . Resource . ResourceType . secondary_storage, <nl> - tmpltInfo . getSize() UriUtils . getRemoteSize(tmplt . getUrl())) ; <nl> + com . cloud . configuration . Resource . ResourceType . secondary_storage, <nl> + tmpltInfo . getSize() - UriUtils . getRemoteSize(tmplt . getUrl())) <nl>",file.separator should not be use in this case,1
350ac4c4b0e71156ed27307b2d625f46453500a2,2014-10-13 17:51:02+05:30,mmm Upgrade441to450 . java <nl> ppp Upgrade441to450 . java <nl> - PreparedStatement pstmt = null ; <nl> - ResultSet rs = null ; <nl> - try{ <nl> + try { <nl> - try { <nl> - pstmt = conn . prepareStatement("select distinct(hypervisor_type) from `cloud` . `cluster` where removed is null") ; <nl> - rs = pstmt . executeQuery() ; <nl> - while(rs . next()){ <nl> - switch (Hypervisor . HypervisorType . getType(rs . getString(1))) { <nl> - case XenServer: hypervisorsListInUse . add(Hypervisor . HypervisorType . XenServer) ; <nl> - break ; <nl> - case KVM:     <nl>,fix resource leak,1
95c7ffbd46f9f674b8813a7b992c17019eb00137,2014-10-13 10:49:45-07:00,mmm CitrixResourceBase . java <nl> ppp CitrixResourceBase . java <nl> - if (parentVDI != null) <nl> + if (!isRefNull(parentVDI)) <nl> - s_logger . debug("Exception occurs when calculate " + "snapshot capacity for volumes: " + e . getMessage()) ; <nl> + s_logger . debug("Exception occurs when calculate snapshot capacity for volumes: due to " e . toString()) ; <nl> - size = size + memoryVDI . getParent(conn) . getPhysicalUtilisation(conn) ; <nl> - size = size + memoryVDI . getPhysicalUtilisation(conn) ; <nl> + if (!isRefNull(memoryVDI)) { <nl> + size = size memoryVDI . getPhysicalUtilisation(conn) ; <nl> + VDI pMemoryVDI = <nl>,fix npe on calculate vm snasphot volume size,1
02c75251b33c74a9d7d2abe67effa1e6e2007dea,2014-10-14 15:08:09+02:00,"mmm VpcNetworkHelperImpl . java <nl> ppp VpcNetworkHelperImpl . java <nl> + import javax . annotation . PostConstruct ; <nl> - protected final String noHypervisorsErrMsgDetails = StringUtils . join(this . vpcMgr . getSupportedVpcHypervisors(), ',') ; <nl> + protected String noHypervisorsErrMsgDetails ; <nl> + @PostConstruct <nl> + protected void setupNoHypervisorsErrMsgDetails() { <nl> + this . noHypervisorsErrMsgDetails = StringUtils . join(this . vpcMgr . getSupportedVpcHypervisors(), ',') ; <nl> + this . noHypervisorsErrMsgDetails += "" are the only supported Hypervisors"" ; <nl> + } <nl>",fix npe due to use of dependency before spring injection,1
4e21948f5c73e10cf5d9731b16da3e47a8d46093,2014-10-14 15:08:12+02:00,mmm NetworkHelperImpl . java <nl> ppp NetworkHelperImpl . java <nl> - return hypervisorsMap . get(hType) . valueIn(datacenterId) ; <nl> + String templateName = null ; <nl> + ConfigKey<String> hypervisorConfigKey = hypervisorsMap . get(hType) ; <nl> + if (hypervisorConfigKey != null) { <nl> + templateName = hypervisorConfigKey . valueIn(datacenterId) ; <nl> + } <nl> + return templateName ; <nl>,fix the networkhelperimpl class it be throw a npe due to a hypervisor type simulator not be in the hashmap,1
efe1e0a54440feeb7708b3a6c98897fa5d6909a0,2014-10-16 12:19:51+05:30,mmm Upgrade410to420 . java <nl> ppp Upgrade410to420 . java <nl> - ResultSet rs = null ; <nl> - PreparedStatement delete = null ; <nl> - PreparedStatement query = null ; <nl> - PreparedStatement update = null ; <nl> + String update_sql ; <nl> - try { <nl> - delete = conn . prepareStatement("delete from `cloud` . `configuration` where name='vmware . create . full . clone' ;") ; <nl> + try (PreparedStatement delete = conn . prepareStatement("delete from `cloud` . `configuration` where name='vmware . create . full . clone' ;") ;) <nl> + { <nl> - query = conn . <nl>,fix coverity and other resource leak issue,1
45611a0f83024d055adcce0d05b5fcfb567e329b,2014-10-21 11:14:15-07:00,mmm CitrixResourceBase . java <nl> ppp CitrixResourceBase . java <nl> - import com . xensource . xenapi . VMGuestMetrics ; <nl> - boolean isHVM ; <nl> - if (vm . getPVBootloader(conn) . equalsIgnoreCase("")) { <nl> - isHVM = true ; <nl> - } else { <nl> - isHVM = false ; <nl> - } <nl> - VMGuestMetrics vgm = vm . getGuestMetrics(conn) ; <nl> - boolean pvDrvInstalled = false ; <nl> - if (!isRefNull(vgm) && vgm . getPVDriversUpToDate(conn)) { <nl> - pvDrvInstalled = true ; <nl> - } <nl> - if (isHVM && !pvDrvInstalled) { <nl> - s_logger . <nl>,"do not need to check if pv driver be update , old pv driver should work",1
c52e14730eca5c9c7deb586e18e997bd22d50a9d,2014-10-22 15:07:40-07:00,"mmm Status . java <nl> ppp Status . java <nl> - s_fsm . addTransition(Status . Connecting, Event . HostDown, Status . Alert) ; <nl> + s_fsm . addTransition(Status . Connecting, Event . HostDown, Status . Down) ; <nl> mmm AgentManagerImpl . java <nl> ppp AgentManagerImpl . java <nl> + if ((host . getType() != Host . Type . SecondaryStorage) && (host . getType() != Host . Type . ConsoleProxy)) { <nl> + _alertMgr . sendAlert(AlertManager . AlertType . ALERT_TYPE_HOST, host . getDataCenterId(), host . getPodId(), ""Host disconnected, "" host . getId(), <nl> + ""Host is down: "" host . <nl>","when host be pingtimeout and ccp can not determine the host status , put the host to alert status , no vm ha",1
32dc09f2c35b41fdc9c2c9434c2be66b0b343634,2014-10-23 16:10:18-07:00,mmm XenServerInvestigator . java <nl> ppp XenServerInvestigator . java <nl> - return ans . isAlive() ? Status . Up : Status . Down ; <nl> + return ans . isAlive() ? null : Status . Down ; <nl>,"even xenserverinvestigator return true , that mean host be up , but xapi may not work",1
b8d6396409d13e98f2df0d1d276956dd00bb049c,2014-10-30 10:27:34-07:00,mmm XenServerStorageProcessor . java <nl> ppp XenServerStorageProcessor . java <nl> - import com . xensource . xenapi . VMGuestMetrics ; <nl> - boolean isHVM = vm . getPVBootloader(conn) . equalsIgnoreCase("") ; <nl> - VMGuestMetrics vgm = vm . getGuestMetrics(conn) ; <nl> - boolean pvDrvInstalled = false ; <nl> - if (!this . hypervisorResource . isRefNull(vgm) && vgm . getPVDriversUpToDate(conn)) { <nl> - pvDrvInstalled = true ; <nl> - } <nl> - if (isHVM && !pvDrvInstalled) { <nl> - s_logger . warn(": You attempted an operation on a VM which requires PV drivers to be installed but the drivers were <nl>,"do not need to check if pv driver be update , old pv driver should work",1
ef6ec7b27675ea44d45c68b30eb2f508655703be,2014-11-13 17:26:24+05:30,mmm CreateEgressFirewallRuleCmd . java <nl> ppp CreateEgressFirewallRuleCmd . java <nl> - return publicStartPort . intValue() ; <nl> + return publicStartPort ; <nl> - return publicStartPort . intValue() ; <nl> + return publicStartPort ; <nl> - return publicEndPort . intValue() ; <nl> + return publicEndPort ; <nl> mmm DeleteEgressFirewallRuleCmd . java <nl> ppp DeleteEgressFirewallRuleCmd . java <nl> - return _firewallService . getFirewallRule(id) . getNetworkId() ; <nl> - } <nl> + FirewallRule fw = _firewallService . getFirewallRule(id) ; <nl> + if (fw != null) <nl> + return fw . getNetworkId() ; <nl> + return null ; <nl> + } <nl> mmm <nl>,"fix few coverity issue like invalid box unboxing issue , resource leak , null dereferences",1
16de4a71761efe69053fefb6f77f16ddfff63c0f,2014-11-18 14:12:14+01:00,mmm NetUtils . java <nl> ppp NetUtils . java <nl> - import com . cloud . utils . IteratorUtil ; <nl> - import com . cloud . utils . Pair ; <nl> - import com . cloud . utils . script . Script ; <nl> - import com . googlecode . ipv6 . IPv6Address ; <nl> - import com . googlecode . ipv6 . IPv6AddressRange ; <nl> - import com . googlecode . ipv6 . IPv6Network ; <nl> - import org . apache . commons . lang . SystemUtils ; <nl> - import org . apache . commons . <nl>,fix for potential npe,1
fe0168f6d2d1ee144a1a6e0580464420f1dfa5fe,2014-11-18 14:30:55+01:00,mmm UsageServer . java <nl> ppp UsageServer . java <nl> - import org . springframework . context . ApplicationContext ; <nl> - UsageManager mgr ; <nl> + private UsageManager mgr ; <nl> + private ClassPathXmlApplicationContext appContext ; <nl> - ApplicationContext appContext = new ClassPathXmlApplicationContext("usageApplicationContext . xml") ; <nl> + appContext = new ClassPathXmlApplicationContext("usageApplicationContext . xml") ; <nl> + appContext . close() ; <nl>,fix resource leak,1
7b8fe0c8cd9716f85108856bedfe24d0235506b5,2014-12-04 19:31:03+05:30,"mmm VolumeApiServiceImpl . java <nl> ppp VolumeApiServiceImpl . java <nl> + @ActionEvent(eventType = EventTypes . EVENT_VOLUME_ATTACH, eventDescription = ""attaching volume"", async = true) <nl> - @ActionEvent(eventType = EventTypes . EVENT_VOLUME_ATTACH, eventDescription = ""attaching volume"", async = true) <nl>",attach volume event be not correctly show in event,1
d4605556c620f0475263a339ea4f646817bfaad5,2014-12-04 15:28:41+01:00,mmm RulesManagerImpl . java <nl> ppp RulesManagerImpl . java <nl> - VMInstanceVO vm = _vmInstanceDao . findById(sourceIp . getAssociatedWithVmId()) ; <nl> + VMInstanceVO vm = _vmInstanceDao . findByIdIncludingRemoved(sourceIp . getAssociatedWithVmId()) ; <nl>,fix npe when delete a domain,1
bca015306e5c16915b5a76d846294c593e1df15c,2014-12-09 03:27:31+05:30,"mmm VmwareResource . java <nl> ppp VmwareResource . java <nl> - ManagedObjectReference morSecDs = prepareSecondaryDatastoreOnHost(secStoreUrl) ; <nl> + ManagedObjectReference morSecDs = prepareSecondaryDatastoreOnSpecificHost(secStoreUrl, tgtHyperHost) ; <nl> + public synchronized ManagedObjectReference prepareSecondaryDatastoreOnSpecificHost(String storeUrl, VmwareHypervisorHost hyperHost) throws Exception { <nl> + String storeName = getSecondaryDatastoreUUID(storeUrl) ; <nl> + URI uri = new URI(storeUrl) ; <nl> + ManagedObjectReference morDatastore = hyperHost . mountDatastore(false, uri . getHost(), 0, uri . getPath(), storeName . replace(""-"", """")) ; <nl> + if (morDatastore == null) <nl> + throw new Exception(""Unable to mount secondary storage on host .  storeUrl: "" storeUrl) ; <nl> + return morDatastore ; <nl>",storage live migration of instance may not happen if instance have iso attach,1
01a325b2bfde3f82faca1361cfab3f66ee78a524,2015-01-07 14:17:30+05:30,"mmm ApiResponseHelper . java <nl> ppp ApiResponseHelper . java <nl> - NetworkVO network = _entityMgr . findByIdIncludingRemoved(NetworkVO . class, usageRecord . getNetworkId() . toString()) ; <nl> - if (network != null) { <nl> - usageRecResponse . setNetworkId(network . getUuid()) ; <nl> + if((usageRecord . getNetworkId() != null) && (usageRecord . getNetworkId() != 0)) { <nl> + NetworkVO network = _entityMgr . findByIdIncludingRemoved(NetworkVO . class, usageRecord . getNetworkId() . toString()) ; <nl> + if (network != null) { <nl> + usageRecResponse . setNetworkId(network . getUuid()) ; <nl> + } <nl>",network id for direct-network should not be include in usage record response direct network stats have network_id = 0 ignore network with id = 0 in usage record,1
bd190192b92a24de048b8a03edbe9d26a3fcef66,2015-02-05 13:47:22+05:30,"mmm DbTestUtils . java <nl> ppp DbTestUtils . java <nl> - FileReader reader ; <nl> - try { <nl> - reader = new FileReader(cleanScript) ; <nl> + try(FileReader reader = new FileReader(cleanScript) ;) <nl> + { <nl> + runner . runScript(reader) ; <nl> + conn . close() ; <nl> - } <nl> - try { <nl> - runner . runScript(reader) ; <nl> - } catch (IOException e) { <nl> + }catch (IOException e) { <nl> - } catch (SQLException e) { <nl> - throw new RuntimeException(""Unable to execute "" + file, e) ; <nl> - } <nl> - try <nl>",fix resource leak,1
68b5440d442aa5946cd3f37b6b7581e582946e68,2015-02-05 17:44:32+05:30,mmm AsyncJobManagerImpl . java <nl> ppp AsyncJobManagerImpl . java <nl> - if(job . getResult() != null) <nl> + if(job != null && job . getResult() != null) <nl> mmm LibvirtComputingResource . java <nl> ppp LibvirtComputingResource . java <nl> + } else { <nl> + throw new InternalErrorException("Error while mapping RBD device on host") ; <nl> mmm LibvirtStorageAdaptor . java <nl> ppp LibvirtStorageAdaptor . java <nl> + if (spd == null) { <nl> + throw new CloudRuntimeException("Unable to parse the storage pool definition for storage pool " uuid) ; <nl> + } <nl>,"fix npe case , throw exception early on",1
c37841817eabcce6957259a1e6f4a13e52f4a79c,2015-02-18 11:15:13+05:30,mmm VirtualMachine . java <nl> ppp VirtualMachine . java <nl> - if (oldState == State . Stopping && newState == State . Stopped) { <nl> + if ((oldState == State . Stopping && newState == State . Stopped) || <nl> + (oldState == State . Running && <nl> + newState == State . Stopped && <nl> + e == Event . FollowAgentPowerOffReport)) { <nl>,ensure agent reconciliation trigger event,1
04bda842995bc126760992199481a2bba6f38be4,2015-03-05 17:05:25+05:30,mmm LdapManagerImpl . java <nl> ppp LdapManagerImpl . java <nl> + LdapContext context = null ; <nl> - _ldapContextFactory . createBindContext(providerUrl) ; <nl> + context = _ldapContextFactory . createBindContext(providerUrl) ; <nl> + } finally { <nl> + closeContext(context) ; <nl>,fix coverity report resource leak in ldapmanagerimpl,1
3d411dc616a405860c0c10c056255b16244fcf67,2015-03-13 14:59:34+05:30,mmm SimulatorStorageProcessor . java <nl> ppp SimulatorStorageProcessor . java <nl> + template . setSize(new Long(100)) ; <nl> mmm VmwareStorageProcessor . java <nl> ppp VmwareStorageProcessor . java <nl> + newTemplate . setSize(new Long(0)) ; // TODO: replace 0 with correct template physical_size .  <nl>,fix simulator and vmware npe issue,1
c4de33d682930afe0bb0de25a858566461182d11,2015-03-16 11:35:38+01:00,"mmm MockNetworkManagerImpl . java <nl> ppp MockNetworkManagerImpl . java <nl> - String[][] rules = cmd . generateSRouteRules() ; <nl> + String[] rules = cmd . generateSRouteRules() ; <nl> - String[] srRules = rules[0] ; <nl> - for (int i = 0 ; i < srRules . length ; i++) { <nl> - sb . append(srRules[i]) . append(',') ; <nl> + for (int i = 0 ; i < rules . length ; i++) { <nl> + sb . append(rules[i]) . append(',') ; <nl>",fix compilation problem only visible upon simulator build,1
87855d6bb72abf33fdf7fe459f9db824090f9bed,2015-03-16 11:38:11+01:00,mmm RouterDeploymentDefinition . java <nl> ppp RouterDeploymentDefinition . java <nl> + import java . util . ArrayList ; <nl> + import java . util . List ; <nl> + import java . util . Map ; <nl> + import org . apache . log4j . Logger ; <nl> + import org . apache . cloudstack . engine . orchestration . service . NetworkOrchestrationService ; <nl> - import org . apache . cloudstack . engine . orchestration . service . NetworkOrchestrationService ; <nl> - import org . apache . log4j . Logger ; <nl> - import java . util . <nl>,fix a problem where virtual router be deploy multiple time in a network,1
159088cb9044d09d4bddf3b4cf93b493f21828fe,2015-03-16 11:39:55+01:00,"mmm SetNetworkAclConfigItem . java <nl> ppp SetNetworkAclConfigItem . java <nl> + import org . apache . log4j . Logger ; <nl> + public static final Logger s_logger = Logger . getLogger(SetNetworkAclConfigItem . class . getName()) ; <nl> - aclRule = new ProtocolAclRule(ruleParts[4], ""ACCEPT"" . equals(ruleParts[5]), Integer . parseInt(ruleParts[1])) ; <nl> + try { <nl> + aclRule = new ProtocolAclRule(ruleParts[5], false, Integer . parseInt(ruleParts[1])) ; <nl> + } catch (final Exception e) { <nl> + s_logger . warn(""Problem occured when reading the entries in the ruleParts array .  Actual array size is '"" ruleParts . length ""', but trying <nl>",fix array index problem on the acl command,1
3af2ce3f50406e88780c7117806040fe9db624c2,2015-03-16 11:40:03+01:00,"mmm VirtualNetworkApplianceManagerImpl . java <nl> ppp VirtualNetworkApplianceManagerImpl . java <nl> - final List<DomainRouterVO> checkingRouters = _routerDao . listByNetworkAndRole(routerGuestNtwkId, Role . VIRTUAL_ROUTER) ; <nl> + final List<DomainRouterVO> checkingRouters ; <nl> + Long vpcId = router . getVpcId() ; <nl> + if (vpcId != null) { <nl> + checkingRouters = _routerDao . listByVpcId(vpcId) ; <nl> + } else { <nl> + checkingRouters = _routerDao . listByNetworkAndRole(routerGuestNtwkId, Role . VIRTUAL_ROUTER) ; <nl> + } <nl> + recoverRedundantNetwork(masterRouter, r) ; <nl> + recoverRedundantNetwork(backupRouter, r) ; <nl> - if (masterRouter != null && backupRouter != null) { <nl> - if (_nwHelper . getRealPriority(masterRouter) DEFAULT_DELTA <nl>",fix checksanity we do not need to check the priority anymore,1
d93935caacb46dae183d21a260a112d43cf88caf,2015-03-31 10:38:33+02:00,mmm CitrixResourceBase . java <nl> ppp CitrixResourceBase . java <nl> - import com . cloud . agent . api . OvsSetTagAndFlowAnswer ; <nl> - import com . cloud . agent . api . OvsSetTagAndFlowCommand ; <nl> - import com . cloud . network . Networks . IsolationType ; <nl> - import com . cloud . vm . VirtualMachine ; <nl> - import com . xensource . xenapi . VGPU ; <nl> - return powerState == null ?  PowerState . PowerUnknown : powerState ; <nl> + return powerState == null ? PowerState . PowerUnknown : powerState ; <nl> - <nl>,"we do not need the start , stop , reboot command in the citrixrebaseclaas anymore",1
5506ec993689f7283f5f9e8cf9c87c6857cba7e2,2015-04-15 08:16:33-07:00,"mmm ClusteredAgentManagerImpl . java <nl> ppp ClusteredAgentManagerImpl . java <nl> - try (SocketChannel ch1 = SocketChannel . open(new InetSocketAddress(addr, Port . value())) ;){ <nl> + try { <nl> + SocketChannel ch1 = SocketChannel . open(new InetSocketAddress(addr, Port . value())) ; <nl> - _peers . put(peerName, ch) ; <nl> + _peers . put(peerName, ch1) ; <nl> + return ch1 ; <nl>",do not autoclose new mgmt server peer connection as soon a they open,1
d6232cb3d18fd6e1da51ba317903076a490bd4c1,2015-11-18 08:40:36+01:00,"mmm ManagementServerImpl . java <nl> ppp ManagementServerImpl . java <nl> - ssc . addOr(""vlanId"", SearchCriteria . Op . LIKE, ""%"" + keyword + ""%"") ; <nl> + ssc . addOr(""vlanTag"", SearchCriteria . Op . LIKE, ""%"" keyword ""%"") ; <nl> - sc . addAnd(""vlanId"", SearchCriteria . Op . SC, ssc) ; <nl> + sc . addAnd(""vlanTag"", SearchCriteria . Op . SC, ssc) ; <nl>",can not list vlanipranges by keyword,1
4bc6bcfa9ad5bedc9ea39c09f46ad69624f0f27d,2015-11-23 19:18:35+01:00,"mmm JuniperSRXExternalFirewallElement . java <nl> ppp JuniperSRXExternalFirewallElement . java <nl> - RemoteAccessVPNServiceProvider . class}) <nl> mmm NuageVspElement . java <nl> ppp NuageVspElement . java <nl> - DhcpServiceProvider . class, VpcProvider . class, NetworkACLServiceProvider . class}) <nl>",regression fix ; half the annotation be remove at several location,1
453333cc67ecc490d432383efc36c4d9b9544f2c,2015-11-26 09:08:40+01:00,mmm NuageVspManagerImpl . java <nl> ppp NuageVspManagerImpl . java <nl> + import com . cloud . util . NuageVspUtil ; <nl> - import org . apache . commons . codec . binary . Base64 ; <nl> - String cmsUserPasswordBase64 = org . apache . commons . codec . binary . StringUtils . newStringUtf8(Base64 . encodeBase64(cmd . getPassword() . getBytes())) ; <nl> + String cmsUserPasswordBase64 = NuageVspUtil . encodePassword(cmd . getPassword()) ; <nl> - String encodedNewPassword = org . apache . commons . codec . binary . StringUtils . newStringUtf8(Base64 . encodeBase64(command . getPassword() . getBytes())) ; <nl> + String <nl>,fix nuagevsp error for build-master-slowbuild,1
